objid,ra,raerr,dec,decerr,type,clean,mode,psfmag_u,psfmagErr_u,psfmag_g,psfmagErr_g,psfmag_r,psfmagErr_r,psfmag_i,psfmagErr_i,psfmag_z,psfmagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,petroRad_r,specObjID,bestObjID,Sourcetype,class,subclass,z,zerr,zwarning,mjd,plate,fiberID
1237665127491633533,239.238256507156,0.00479582797531117,21.5209618150062,0.00479717394406376,6,1,1,20.25421,0.04791784,19.67423,0.02008815,18.66526,0.01573144,18.83447,0.01493817,18.83592,0.03960098,0.2971906,0.2315689,0.1601983,0.1190445,0.08854724,1.282312,2446674570808158208,1237665127491633533,QSO,QSO,AGN BROADLINE,0.2328013,1.970883E-05,16,53874,2173,342
1237665129072165045,161.135516233626,0.0176893193055556,33.1276227291075,0.0167637443652692,6,1,1,21.80078,0.1343969,21.42631,0.04332989,20.48036,0.03685118,20.99601,0.06408316,21.73007,0.3918515,0.09307238,0.07252137,0.05016995,0.03728165,0.0277307,1.250894,2273339853775071232,1237665129072165045,SERENDIPITY_DISTANT,GALAXY,null,0.1717177,9.098455E-06,0,53430,2019,538
1237665129613885585,174.342253070659,0.00406444379880116,35.4074087347856,0.00460525531156092,3,1,1,19.19551,0.03045568,19.06143,0.02667249,18.49682,0.01557677,18.73507,0.01676079,19.16634,0.04468495,0.07673208,0.05978911,0.04136183,0.03073627,0.02286214,1.36872,2265367570896939008,1237665129613885585,QSO,GALAXY,STARBURST,0.1943132,4.633089E-06,0,53493,2012,207
1237665129617948915,185.690494426307,0.0152216517000174,36.0384413167122,0.0152612016899956,6,1,1,21.48029,0.1380335,21.30413,0.04783354,19.99565,0.02409222,21.57797,0.1232355,19.92259,0.1023991,0.04276986,0.03332599,0.02305476,0.01713216,0.01274318,1.413484,2255223475763439616,1237665129617948915,SERENDIPITY_DISTANT,QSO,STARFORMING,0.3011298,2.188894E-05,0,53442,2003,167
1237665129617949153,185.694477027582,0.170602641069319,36.0305128771217,0.0980967139479851,3,0,1,25.46742,0.8532503,23.19732,0.1833279,21.87309,0.09878582,20.88612,0.06894489,20.41464,0.1563992,0.04288542,0.03341603,0.02311705,0.01717845,0.01277761,2.749063,4464315540253417472,1237665129617949153,LRG,GALAXY,null,0.477882,0.0001834455,0,55302,3965,445
1237665227841536423,182.913258441055,0.0163485094241588,33.1346048263798,0.0163653904715478,6,1,1,21.57152,0.1087079,21.32889,0.04302151,20.33377,0.02518427,20.7592,0.04878677,21.16459,0.1910924,0.05981612,0.04660832,0.03224342,0.02396031,0.01782207,1.410613,2256427995700946944,1237665227841536423,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.1801596,1.732884E-05,0,53737,2004,453
1237665227841536903,182.909450355984,0.0285131416199891,33.1234882208519,0.0269759434480443,3,1,1,24.19563,0.7968946,22.68369,0.1405249,20.64601,0.04993979,20.0697,0.05314149,19.7964,0.07738708,0.060181,0.04689263,0.0324401,0.02410647,0.01793079,4.170413,5192770310911270912,1237665227841536903,LRG,GALAXY,null,0.4257628,0.0001074627,0,55590,4612,436
1237665227841536946,182.920342283959,0.0247168214478862,33.1469225970053,0.0252858445307925,3,1,1,23.06117,0.3037007,21.94388,0.06436379,20.54339,0.02920345,19.65585,0.02265069,19.28092,0.04101403,0.05927644,0.0461878,0.0319525,0.02374414,0.01766128,2.092392,5191789546757398528,1237665227841536946,LRG,GALAXY,null,0.5757027,7.75586E-05,0,55603,4611,964
1237665329311645866,174.739208892164,0.0273344186857491,31.3129495888587,0.0265989911027206,6,1,1,21.12341,0.1123259,20.8083,0.0414047,20.21573,0.03446967,20.4415,0.05400327,20.9218,0.2568921,0.09204486,0.07172073,0.04961607,0.03687006,0.02742455,1.864346,2222528397798565888,1237665329311645866,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.1743112,1.224279E-05,0,53430,1974,7
1237665329311646126,174.751094554357,0.0674289082348335,31.3148711381861,0.0644476781240356,6,1,1,25.86979,0.7056901,21.99474,0.09066003,21.41912,0.07986652,21.21592,0.10292,21.19942,0.3242145,0.09223371,0.07186788,0.04971787,0.0369457,0.02748082,2.012402,7243100574291304448,1237665329311646126,QSO,STAR,CV,-0.002411884,0.2010808,4,56339,6433,678
1237665331464306917,188.722470626624,0.0198691624279648,33.408418168233,0.017988194926879,6,1,1,21.12844,0.09485976,20.77962,0.03249146,20.02018,0.02390209,20.40068,0.04548628,20.66187,0.2429473,0.07043539,0.05488278,0.03796765,0.02821403,0.02098606,1.627442,2219307104311732224,1237665331464306917,SERENDIPITY_DISTANT,GALAXY,STARFORMING,0.1722592,7.973431E-06,0,53472,1971,576
1237665367435903126,174.758405868855,0.0187916951072629,31.0602145113989,0.0190395172765024,6,1,1,21.0069,0.08100333,20.88849,0.04186199,20.24636,0.03512062,21.17669,0.07905249,20.56832,0.1710619,0.08907718,0.06940833,0.04801637,0.0356813,0.02654034,1.538155,2260870018247976960,1237665367435903126,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2663449,1.361281E-05,0,53473,2008,229
1237665369575981438,155.239426467865,0.0157808888812459,29.6240195032508,0.0157728839837776,6,1,1,20.54028,0.06326241,20.38926,0.03544381,19.87553,0.02711902,20.25218,0.04010222,20.11085,0.09237104,0.1183397,0.09220946,0.06379008,0.04740287,0.03525902,1.677714,2647124335168350208,1237665369575981438,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2555473,8.190555E-06,0,53786,2351,486
1237665373332504919,238.041673188938,0.0119668662598786,21.0534092412202,0.0120580995454254,6,1,1,20.89447,0.07097422,20.6123,0.02518667,19.87091,0.01978613,20.24501,0.03586044,20.20397,0.1426197,0.2030544,0.1582186,0.1094549,0.08133673,0.06049958,1.454905,2444399401054005248,1237665373332504919,QSO,GALAXY,STARBURST,0.2331484,1.253212E-05,0,53557,2171,257
1237665428099629208,219.771823538342,0.0052228417112471,24.8981570064119,0.00555053210594057,6,1,1,20.0937,0.04460178,19.65796,0.01934045,18.76381,0.01712484,19.07936,0.02159038,19.70586,0.07573015,0.1549159,0.1207094,0.08350619,0.06205405,0.04615681,1.321916,2408427784025171968,1237665428099629208,QSO,GALAXY,STARBURST,0.2117176,9.68329E-06,16,53878,2139,465
1237665429164654740,197.843372495455,0.0119370798893148,29.6268368192513,0.0121006092708683,3,1,1,21.76303,0.1615141,21.12687,0.05830088,19.9493,0.03325324,20.30142,0.06815215,19.51227,0.0993585,0.04503125,0.03508804,0.02427375,0.018038,0.01341695,1.598264,2262074540467185664,1237665429164654740,ROSAT_D,QSO,AGN,0.2942741,1.631053E-05,0,53904,2009,515
1237665440988594304,219.214486732189,0.00674495214412379,24.7500782382028,0.00696970143027744,6,1,1,19.5236,0.0342861,19.2168,0.01817521,18.90071,0.01679661,19.10903,0.01949564,18.66169,0.03795572,0.1589902,0.1238841,0.08570246,0.06368611,0.04737077,1.545389,2408373083321690112,1237665440988594304,QSO,GALAXY,STARBURST,0.2875274,1.334479E-05,0,53878,2139,266
1237665442070135045,237.609581928306,0.0113053638802801,19.3580214905222,0.00983047700673242,3,1,1,21.62236,0.1324912,19.70803,0.01696399,18.63702,0.01313548,18.28058,0.01622066,17.73098,0.02483454,0.1822415,0.1420013,0.09823585,0.07299977,0.05429842,5.292854,2445549226629818368,1237665442070135045,GALAXY,GALAXY,null,0.1396483,2.974969E-05,0,54230,2172,344
1237665442070135057,237.615768816685,0.00709652400897443,19.3496521336625,0.0071263394481381,6,1,1,19.78917,0.04348078,19.42949,0.01550208,18.86099,0.01362926,19.04105,0.01935157,19.50694,0.09160961,0.1819656,0.1417864,0.09808715,0.07288926,0.05421622,1.555652,2440951338109003776,1237665442070135057,QSO,GALAXY,STARBURST,0.2122926,9.530355E-06,0,53886,2168,1
1237665442074460834,247.051979756438,0.0151645786570897,15.1991278702387,0.0144416397025844,6,1,1,21.11715,0.09892575,20.92417,0.03108721,20.12521,0.02334248,21.09664,0.07219044,19.85191,0.107543,0.2682182,0.2089938,0.1445809,0.1074391,0.07991498,1.363736,2486026641822738432,1237665442074460834,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.316043,1.003672E-05,0,53880,2208,144
1237665442612314800,249.33043192269,0.0176623546005039,14.6513727631154,0.0170026812974133,6,1,1,21.37484,0.1036684,20.88303,0.03300481,20.23968,0.02648992,20.79535,0.06058113,19.90569,0.1023267,0.2192018,0.1708005,0.118159,0.08780482,0.06531065,1.445355,2481641514522929152,1237665442612314800,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2922434,6.305743E-06,0,53877,2204,575
1237665536545784694,249.178562116427,0.0185748482116295,15.9823366900135,0.0191667758916543,6,1,1,22.37572,0.282138,21.22721,0.03870248,20.3864,0.03111954,21.25415,0.08261168,20.39985,0.161482,0.2569349,0.200202,0.1384988,0.1029194,0.07655316,1.542356,2484866651653171200,1237665536545784694,SERENDIPITY_DISTANT,QSO,STARFORMING,0.3537365,2.425998E-05,0,53558,2207,20
1237665548360483005,232.734605771428,0.00994402885147727,18.5028586463127,0.00960767071644224,3,0,1,21.47137,0.1259284,20.77164,0.05885983,19.7002,0.04222299,19.50901,0.07324019,19.46013,0.09316722,0.2470376,0.19249,0.1331637,0.09895491,0.07360428,6.280921,2436517007714183168,1237665548360483005,GALAXY,GALAXY,STARFORMING,0.1541556,9.229285E-06,0,53886,2164,253
1237665549428523191,219.730891019242,0.00701969603347294,23.2490487315226,0.00648332500889604,3,1,1,19.91127,0.04976923,19.40976,0.01811624,18.91737,0.01539464,19.13755,0.01972218,18.47549,0.03882097,0.1127135,0.08782563,0.06075737,0.04514924,0.03358274,1.664318,2404942050844764160,1237665549428523191,QSO,GALAXY,STARBURST,0.3070994,5.641976E-06,0,53494,2136,72
1237665549967294628,224.396412956232,0.00715906630163327,22.5338312037846,0.00634958287534998,3,1,1,19.81502,0.03573042,19.65837,0.02157911,18.68934,0.01610223,19.00388,0.02114389,19.69642,0.06972088,0.2018012,0.1572422,0.1087794,0.08083475,0.0601262,1.866796,2418585633070016512,1237665549967294628,QSO,GALAXY,STARBURST,0.1486534,6.057136E-06,0,54526,2148,555
1237665567150637212,230.661838994921,0.0764355240425137,18.914267205109,0.0664007519917297,6,0,1,24.63394,1.516495,24.40153,0.5082883,20.21203,0.07071501,20.55156,0.1939111,22.11905,0.5559931,0.3022523,0.2355129,0.1629267,0.121072,0.09005535,1.228918,3145866120662116352,1237665567150637212,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.1828219,8.93487E-06,0,54537,2794,370
1237665567150637746,230.653092829162,0.0455037370729846,18.9122660936763,0.0393290307739756,6,1,1,22.45801,0.2166868,21.84452,0.05874271,21.6966,0.06480782,21.40316,0.07678364,20.90123,0.1823339,0.3007763,0.2343629,0.1621312,0.1204808,0.08961561,2.423513,4441857746183102464,1237665567150637746,QSO,QSO,null,0.8612244,3.234697E-05,4,55648,3945,664
1237665567689474519,235.255486881323,0.0145654068079577,17.892790355329,0.0107102423107815,6,1,1,21.77233,0.1440484,21.33921,0.03884162,20.1513,0.02155438,21.72139,0.1407435,20.7743,0.1771837,0.1325466,0.1032794,0.07144822,0.05309368,0.03949195,1.347947,3147046171952834560,1237665567689474519,SERENDIPITY_DISTANT,GALAXY,null,0.2598778,1.043407E-05,0,54563,2795,567
1237666301629497637,50.6870612915037,0.00848305112071071,0.745105681081226,0.00849933779414185,6,1,1,20.64908,0.04881685,20.27332,0.02361141,19.81955,0.01728297,20.11971,0.0276784,19.46324,0.05528408,0.4728445,0.3684372,0.2548832,0.1894055,0.1408829,1.326558,465158870042437632,1237666301629497637,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.3042945,9.033558E-06,0,51821,413,590
1237666301629497647,50.6917583206886,0.0244648220290138,0.750097056562297,0.0431793575081964,3,1,1,22.82205,0.238132,21.285,0.1066375,20.4368,0.07589168,19.95414,0.06046515,19.353,0.0639293,0.4772417,0.3718635,0.2572534,0.1911669,0.142193,4.165588,905392063611168768,1237666301629497647,NONLEGACY,GALAXY,null,0.1843479,1.544789E-05,0,52286,804,613
1237667112798191669,145.946761612694,0.0622140115508254,26.3451568943637,0.0639712698800087,3,0,1,24.63435,1.443017,21.08121,0.04279147,20.39823,0.0410822,20.47048,0.08429296,20.84357,0.2611303,0.08869647,0.06911169,0.04781115,0.03552881,0.0264269,1.488479,2586234754806343680,1237667112798191669,ROSAT_D,GALAXY,STARBURST,0.236518,1.033335E-05,0,53738,2297,155
1237667113871409234,144.213984164903,0.00678174721611902,26.7176819911379,0.00618048407554805,6,1,1,19.92313,0.04010322,19.68666,0.02288239,19.16193,0.01899037,19.83971,0.02846285,19.19551,0.04775014,0.09228852,0.07191059,0.04974741,0.03696766,0.02749715,1.283534,2586288081120290816,1237667113871409234,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2945458,8.053186E-06,0,53738,2297,349
1237667142324191658,126.715863690909,0.0161137515918155,18.3477286545531,0.0174494671304433,6,1,1,21.38132,0.1061626,21.06562,0.0407449,20.3845,0.02880186,21.15683,0.07476243,20.26544,0.1452489,0.1566241,0.1220404,0.08442701,0.06273832,0.04666578,1.204956,2559307989433477120,1237667142324191658,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2972388,1.129797E-05,0,53709,2273,500
1237667142324126067,126.707163357359,0.0376007814921865,18.3389652538092,0.0414087990908675,6,1,1,23.40353,0.6878626,21.60349,0.05901011,21.445,0.06716046,21.52682,0.1146933,21.8992,0.5581563,0.1563348,0.121815,0.08427108,0.06262244,0.04657959,1.069111,5056670012510543872,1237667142324126067,QSO,STAR,A8V (155514),0.0004313486,0.000151783,0,55570,4491,922
1237667143398457692,127.486477984,0.0191515264329912,19.7265250002283,0.0208281508036447,6,1,1,21.42067,0.1050932,21.17348,0.04183975,20.27408,0.02915338,21.19951,0.1037659,20.33087,0.1367398,0.1588016,0.1237372,0.0856008,0.06361057,0.04731458,1.677814,2559331628933474304,1237667143398457692,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.3000278,9.42125E-06,0,53709,2273,586
1237667143398457417,127.47796970577,0.00307636859586528,19.7322740211364,0.00319045687695317,6,1,1,19.45828,0.02953705,18.1469,0.01622134,17.62602,0.01514006,17.43948,0.01317566,17.35893,0.02004997,0.1594769,0.1242633,0.08596477,0.06388104,0.04751575,1.496934,2561515259026237440,1237667143398457417,QSO,STAR,F9,0.0002271705,9.27154E-06,0,53709,2275,338
1237667211592794251,158.112320858702,0.00699939093427336,27.298677845718,0.0072475174407308,6,1,1,20.11516,0.04008985,19.74992,0.01724368,19.14883,0.01812709,19.36544,0.02160476,19.78129,0.1005277,0.08505118,0.06627131,0.04584618,0.03406863,0.0253408,1.384468,7270128219218485248,1237667211592794251,WISE_BOSS_QSO,GALAXY,STARBURST,0.1925056,1.255752E-05,0,56330,6457,700
1237667212128878852,155.990179034183,0.0193070897877321,27.4276303501556,0.0201767130141761,6,1,1,21.35288,0.08356129,21.05632,0.03267885,20.42546,0.03064156,21.22901,0.08939143,20.50583,0.177091,0.1523396,0.1187019,0.08211746,0.06102207,0.04538921,1.409279,2646027022211508224,1237667212128878852,SERENDIPITY_DISTANT,GALAXY,null,0.2689402,1.048238E-05,0,53765,2350,590
1237667212661883405,146.378106641063,0.0411637016127602,25.3746467200439,0.0372557563900843,6,1,1,23.03991,0.618252,22.32204,0.090841,21.21783,0.05315938,19.89879,0.04079054,19.45442,0.09068189,0.09362452,0.07295159,0.05046758,0.03750282,0.02789521,1.473191,6520088114735587328,1237667212661883405,QSO_RIZ,GALAXY,null,0.7759566,0.0001593028,0,56255,5791,6
1237667212668961071,164.104025141212,0.0142444958547825,29.4081627495455,0.0135229351626087,6,1,1,21.52003,0.1120475,21.28521,0.03887188,20.43576,0.02902902,20.94688,0.06678696,21.53909,0.4554161,0.08421278,0.06561803,0.04539425,0.03373279,0.025091,1.190842,2656142805088364544,1237667212668961071,SERENDIPITY_DISTANT,GALAXY,STARFORMING,0.1899459,8.085774E-06,0,53826,2359,527
1237667253994979643,133.350350457881,0.00963688225319332,19.506275768899,0.00976538802449419,6,1,1,20.6919,0.05859957,20.45839,0.02630566,19.80268,0.02034023,20.1318,0.03164408,20.30462,0.1184596,0.1134902,0.08843078,0.061176,0.04546032,0.03381413,1.407303,2568325908960143360,1237667253994979643,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2365027,8.308895E-06,0,53711,2281,539
1237667254006120664,159.779853628577,0.0147166301472291,27.4725072324548,0.0136516024607131,6,1,1,21.03383,0.06976952,20.81954,0.04031631,20.46045,0.03254075,20.77806,0.04958104,20.28373,0.1202052,0.08326342,0.06487829,0.0448825,0.03335251,0.02480814,1.147675,2652663124993271808,1237667254006120664,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2801681,1.088383E-05,0,53786,2356,156
1237667254006120463,159.779479681364,0.00294182224840224,27.4621028288643,0.00280843043619157,6,1,1,19.04556,0.02937881,18.29686,0.03098178,18.14173,0.02216259,18.08362,0.0188668,17.88564,0.02378341,0.08285081,0.06455679,0.04466009,0.03318723,0.0246852,1.168263,7265579540201578496,1237667254006120463,QSO,QSO,BROADLINE,2.615049,0.0002082789,0,56365,6453,536
1237667255069770126,135.440087038858,0.0136984038210651,21.3243838661313,0.013051731165697,6,1,1,21.99194,0.1594085,21.57534,0.05303452,20.36035,0.02878485,21.97087,0.1385764,20.37399,0.1194282,0.1235468,0.0962668,0.06659693,0.04948865,0.03681047,1.145758,2569325639437936640,1237667255069770126,SERENDIPITY_DISTANT,GALAXY,null,0.2993238,9.512608E-06,0,53683,2282,80
1237667255611425027,146.373613406538,0.0128764215619099,25.3798759980976,0.0132446808713586,6,1,1,21.04466,0.08070234,20.65253,0.03640208,20.20898,0.02879661,20.47636,0.04047598,20.02041,0.09432184,0.09344563,0.0728122,0.05037114,0.03743116,0.02784191,1.198289,2586195997021464576,1237667255611425027,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2705334,7.992048E-06,0,53738,2297,14
1237667321644908846,181.252804551406,0.0129033272039238,26.3465916542069,0.0127058547922715,6,1,1,20.76262,0.05653186,20.3362,0.03698868,19.99344,0.02107521,20.26579,0.03575778,19.80233,0.08717257,0.08109649,0.06318983,0.04371444,0.03248451,0.02416251,1.426705,2507435231720531968,1237667321644908846,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.3426285,8.067604E-06,0,53820,2227,204
1237667322725990688,200.000188080777,0.0161486453209549,26.4030927217652,0.0156691513976593,6,1,1,20.96707,0.0644307,20.83184,0.03058293,20.43127,0.02989127,20.71012,0.04429154,20.64163,0.143251,0.0911448,0.07101941,0.0491309,0.03650953,0.02715638,1.318827,2525411421764741120,1237667322725990688,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2505001,1.37989E-05,0,53794,2243,65
1237667324319039758,155.121722449851,0.0158922610014897,25.2722778361259,0.0147526957272407,3,1,1,21.38737,0.1013215,21.01685,0.03941795,20.35484,0.03045915,21.11425,0.07565443,20.38905,0.1386619,0.102558,0.07991252,0.05528311,0.04108128,0.03055692,1.354469,2641517374750091264,1237667324319039758,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2773347,8.367863E-06,0,53734,2346,568
1237667429018697946,137.80559136179,0.00632028995206766,18.5189316515079,0.00582798981498451,3,1,1,19.87214,0.03424488,19.59286,0.02317405,19.2763,0.01750248,19.64465,0.02231554,19.22551,0.05454829,0.1192767,0.09293957,0.06429517,0.0477782,0.0355382,1.166005,2573831988129589248,1237667429018697946,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2621735,7.38113E-06,0,53700,2286,90
1237667430628655494,135.872697560585,0.0126983043747758,19.1926790935783,0.0133909544213678,3,1,1,21.47149,0.09881067,21.00406,0.02990834,20.42153,0.02567624,20.61476,0.04273224,21.21721,0.2957804,0.1419665,0.1106193,0.07652593,0.05686697,0.04229858,1.212334,2570601348575815680,1237667430628655494,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.1827277,1.381388E-05,0,53729,2283,625
1237667442439618804,198.808527498626,0.0188773458452041,26.3114861221446,0.0140141197628987,6,1,1,21.7582,0.1391018,21.3622,0.04382474,20.4217,0.0323124,21.52289,0.09615177,20.57558,0.1520395,0.05369478,0.04183861,0.02894376,0.02150831,0.01599823,1.251839,2525440558822877184,1237667442439618804,SERENDIPITY_DISTANT,GALAXY,STARFORMING,0.3054424,1.033597E-05,0,53794,2243,171
1237667448880824641,193.761313451368,0.0150825319902806,25.9359134808226,0.0133395558926872,6,1,1,20.83276,0.0684679,20.74608,0.03819003,20.12447,0.02546377,20.85553,0.08852282,20.03052,0.1094867,0.04431047,0.03452642,0.02388522,0.01774928,0.0132022,1.294779,2996173384439588864,1237667448880824641,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.3119362,1.032319E-05,0,54505,2661,559
1237667486994137370,140.705279583812,0.0240691146908332,19.2276298049253,0.0231880874150292,6,1,1,21.27321,0.0937013,20.98027,0.04045921,20.30423,0.03561861,20.90806,0.07652485,20.1487,0.1266709,0.1144276,0.08916119,0.0616813,0.04583582,0.03409342,1.690496,2657229670688253952,1237667486994137370,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.3174764,8.928328E-06,0,53728,2360,385
1237667536393142625,141.869481987995,0.00940417682214569,17.6718601068983,0.00967033092520577,6,1,1,20.66951,0.05564591,20.43481,0.02652951,19.7767,0.02500431,20.51366,0.03925041,19.99327,0.07877237,0.1247854,0.09723192,0.06726459,0.0499848,0.03717951,1.322246,2657146107804542976,1237667536393142625,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2883284,8.033111E-06,0,53728,2360,81
1237667536933945523,151.002668528065,0.00920143762024902,20.288681002397,0.00869573499120713,6,1,1,20.5401,0.05029422,20.23081,0.02173793,19.74669,0.01948539,20.08029,0.02736488,19.74824,0.06103016,0.1104201,0.08603858,0.05952109,0.04423055,0.03289941,1.169742,2661695887071275008,1237667536933945523,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2552905,9.214526E-06,0,53737,2364,249
1237667536933945947,150.997239336696,0.121519950811772,20.2775004353657,0.0749322293287916,3,0,1,24.96855,0.7040231,23.9119,0.3596401,22.10397,0.0935795,20.94454,0.05017866,20.28075,0.09342139,0.1088903,0.08484658,0.05869647,0.04361777,0.03244361,3.411168,6622738791391010816,1237667536933945947,LRG,GALAXY,null,0.6276994,0.0001777097,0,56029,5882,711
1237667537470292323,149.660081840637,0.0133012745894263,20.4187851390029,0.0120881298834127,6,1,1,21.28106,0.07971196,21.37878,0.0375634,20.45382,0.03357767,21.59707,0.08060038,20.56524,0.1254993,0.1223167,0.09530833,0.06593386,0.04899593,0.03644397,1.244691,2660530954937853952,1237667537470292323,SERENDIPITY_DISTANT,GALAXY,STARFORMING,0.3016598,9.900238E-06,0,53763,2363,107
1237667551414452597,153.921466627454,0.0143359408349434,22.457643867174,0.0130403557978591,6,1,1,21.61826,0.09284306,21.1426,0.03514585,20.46067,0.02592864,20.77166,0.04395783,20.55237,0.1167086,0.1129941,0.08804428,0.06090862,0.04526163,0.03366634,1.343121,2662868241377945600,1237667551414452597,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2434941,1.502335E-05,0,53739,2365,418
1237667729656905788,121.325287074358,0.0664009702237338,9.42593063294851,0.0664009702237338,6,0,1,23.13204,0.9576009,21.30158,0.07211465,22.46058,0.17136,23.45715,0.4570395,21.64917,0.514729,0.08824854,0.06876266,0.04756969,0.03534938,0.02629344,0.2096771,2893651339739424768,1237667729656905788,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.3303751,1.354925E-05,0,54081,2570,322
1237667731271712981,130.14210556759,0.0084599672289348,13.747589952378,0.00885103749711842,6,1,1,20.44697,0.05198795,20.15222,0.02056254,19.52519,0.01708445,19.74985,0.02488269,20.09678,0.09747144,0.2221967,0.1731341,0.1197734,0.08900447,0.06620298,1.351001,2732574256197036032,1237667731271712981,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2269329,7.901409E-06,0,53815,2427,55
1237667733974089990,190.136643248988,0.0134058046724124,21.4543576000854,0.0154767536559675,6,1,1,21.17015,0.07115373,21.04363,0.03783365,20.43962,0.03579412,21.29756,0.07264955,20.36231,0.1163778,0.1335733,0.1040794,0.07200168,0.05350496,0.03979786,1.230129,2981462193402308608,1237667733974089990,SERENDIPITY_DISTANT,GALAXY,null,0.2833736,1.22582E-05,0,54485,2648,288
1237667735050846428,197.653073350179,0.00827354614256715,21.8047285666285,0.00810630123790319,6,1,1,20.47958,0.04590457,20.27105,0.0215197,19.95728,0.02938973,20.27087,0.03115906,19.7874,0.06665622,0.09717846,0.07572079,0.0523833,0.0389264,0.02895409,1.114624,2983644449441081344,1237667735050846428,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2831024,1.103593E-05,0,54505,2650,35
1237667736658837731,191.183514442383,0.0139437553118728,23.4605073397108,0.0149077641073432,6,1,1,20.75089,0.0609946,20.44994,0.0220983,20.06618,0.02753969,20.33799,0.03838794,19.83597,0.08649667,0.09222724,0.07186284,0.04971438,0.03694311,0.02747889,1.406852,2981508098012768256,1237667736658837731,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2702921,7.974385E-06,0,54485,2648,455
1237667781210145026,151.144719418566,0.0109392500624581,17.7931527328082,0.0111497716627611,6,1,1,20.55502,0.05187494,20.20107,0.02720216,19.75863,0.02474194,20.03328,0.03021907,20.07822,0.09536083,0.1624679,0.1265939,0.08757707,0.06507915,0.04840693,1.543557,2910598937360492544,1237667781210145026,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.242333,9.545978E-06,0,54097,2585,537
1237667782282510607,147.717432804077,0.0211035919456759,17.9437931930525,0.0196284935926,6,1,1,20.84525,0.06568664,20.73527,0.03276283,20.33063,0.03490291,20.6304,0.0487636,20.30393,0.1159499,0.1236205,0.09632429,0.0666367,0.04951821,0.03683245,1.584962,2668423799174621184,1237667782282510607,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.3033882,8.265329E-06,0,53764,2370,149
1237667782320456166,238.709273312306,0.0119784968593333,13.4359704090792,0.0114721540135263,6,1,1,20.89039,0.06816105,20.64154,0.03023552,19.69266,0.02162239,19.97403,0.03278225,20.69762,0.1844912,0.1827529,0.1423998,0.09851152,0.07320462,0.05445079,1.517391,2839626019478988800,1237667782320456166,QSO,GALAXY,STARBURST,0.1487522,7.096179E-06,0,54570,2522,387
1237667782834061555,183.351188156631,0.0229621180939087,22.5428103084046,0.0209059109152301,6,1,1,20.89075,0.09569325,20.69761,0.03144332,20.08316,0.0333705,20.64856,0.04901928,20.6944,0.2114106,0.1045385,0.08145568,0.05635066,0.04187458,0.031147,1.88073,2978115279873140736,1237667782834061555,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.1622783,7.971343E-06,0,54477,2645,400
1237667783376371991,196.734808964994,0.016915846596723,22.6940029312013,0.018756394574474,6,1,1,21.30574,0.1106324,20.9278,0.04696451,20.00022,0.02462758,20.86663,0.06618299,20.05495,0.08097317,0.07306317,0.05693033,0.03938414,0.02926663,0.021769,1.543441,2983773092301531136,1237667783376371991,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2741039,9.160784E-06,0,54505,2650,503
1237667912745484486,197.024913522938,0.0121470158481282,25.5605937608574,0.00985911378055389,6,0,1,21.1682,0.09843191,21.05959,0.03992657,19.98154,0.02352956,20.443,0.03438728,21.19257,0.2222806,0.0737152,0.05743839,0.03973561,0.02952782,0.02196327,1.224544,2998361682910144512,1237667912745484486,SERENDIPITY_DISTANT,GALAXY,null,0.2024519,1.087081E-05,0,54234,2663,328
