objid,ra,raerr,dec,decerr,type,clean,mode,psfmag_u,psfmagErr_u,psfmag_g,psfmagErr_g,psfmag_r,psfmagErr_r,psfmag_i,psfmagErr_i,psfmag_z,psfmagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,petroRad_r,specObjID,bestObjID,Sourcetype,class,subclass,z,zerr,zwarning,mjd,plate,fiberID
1237655108903305447,139.734880291005,0.0272449969262904,51.3782071055005,0.0260575640797002,6,1,1,22.12857,0.2169509,21.24412,0.05520372,20.80262,0.04728241,21.37792,0.08353331,21.23975,0.4318359,0.0530971,0.0413729,0.02862158,0.0212689,0.01582015,1.196059,8207924513880383488,1237655108903305447,SEQUELS_TARGET,GALAXY,null,0.1482423,9.561522E-06,0,57073,7290,415
1237655123941720267,198.636790617888,0.0210701468860306,3.59856634149476,0.0211612433850136,6,1,1,21.88599,0.147006,21.28115,0.05057238,20.42377,0.03750917,20.92216,0.2100627,20.96861,0.4359311,0.1329874,0.1036229,0.07168583,0.05327025,0.03962328,1.491233,5359321584615006208,1237655123941720267,QSO_RIZ,GALAXY,STARBURST,0.2449613,1.347583E-05,0,55656,4760,138
1237655129310036789,259.56821400292,0.0219700096152751,29.020899791533,0.0227236967130978,6,1,1,21.48232,0.0874832,20.97866,0.02943271,20.76856,0.03648044,20.80075,0.04673083,20.60871,0.1514375,0.2579704,0.2010088,0.139057,0.1033342,0.07686169,1.316037,5630707718564061184,1237655129310036789,QSO,QSO,BROADLINE,2.280175,0.000657333,0,55719,5001,299
1237655129310036798,259.558214113637,0.0339778655926536,29.0102076308813,0.031451253252371,6,1,1,22.63973,0.2162696,21.53837,0.04437591,21.37664,0.06461836,21.87265,0.1273094,21.14638,0.2473548,0.258773,0.2016342,0.1394896,0.1036557,0.07710081,1.239833,5633062322647834624,1237655129310036798,QSO,STAR,F0Ib (36673),-0.001097818,0.0001704242,4,55715,5003,673
1237655129845530911,258.124855186481,0.00611771245666573,32.0481097108892,0.00571502791664661,3,1,1,21.08282,0.06780594,19.39294,0.01580813,18.47124,0.01144728,18.11518,0.0138944,17.76761,0.02086031,0.2188793,0.1705493,0.1179852,0.08767565,0.06521457,3.682009,1098922330026960896,1237655129845530911,GALAXY,GALAXY,null,0.09222799,1.992004E-05,0,52413,976,160
1237655129845531289,258.120143085006,0.0335975618447127,32.0420431589553,0.0357143296548958,6,1,1,22.04911,0.1487679,21.63146,0.04781118,21.30082,0.05230721,21.5459,0.08507117,21.69378,0.3825049,0.2188275,0.1705089,0.1179573,0.0876549,0.06519914,1.468204,5627390492033392640,1237655129845531289,QSO_VAR_SDSS,GALAXY,STARBURST,0.2944805,1.810415E-05,0,55722,4998,519
1237655129845531504,258.13233902026,0.0337640867687448,32.0384446676787,0.0354269937265884,6,1,1,23.75353,0.5430588,21.63538,0.04793117,21.37746,0.0556241,21.25235,0.06651708,21.02237,0.2263877,0.2191912,0.1707923,0.1181533,0.08780058,0.06530751,1.110005,5626380865749622784,1237655129845531504,QSO,QSO,null,1.438105,2.270871,4,55738,4997,942
1237655176009482614,138.711578885109,0.0255582636976066,-2.51584719309719,0.0298153359347916,6,1,1,21.38332,0.1523096,20.86995,0.0383001,20.36599,0.0362915,20.64507,0.05655063,20.27979,0.1391732,0.1680086,0.1309112,0.09056373,0.06729855,0.05005776,1.627075,4240238642432286720,1237655176009482614,QSO,GALAXY,STARBURST,0.2825151,1.07344E-05,0,55213,3766,362
1237655176546157273,138.421337618851,0.0571740229894714,-2.13930526838368,0.0617377301760825,6,1,1,22.04311,0.242347,21.52297,0.06563762,21.15395,0.069745,21.41095,0.09641755,20.85847,0.2520758,0.1580856,0.1231792,0.08521481,0.06332374,0.04710123,1.442687,4255909432360148992,1237655176546157273,QSO,GALAXY,null,0.3489694,1.752304E-05,0,55240,3780,28
1237655347813220533,224.459119226181,0.0183102200286451,55.3781628133897,0.0183287766479208,6,1,1,21.15709,0.1010448,20.42598,0.03027071,19.48014,0.01991539,19.77977,0.02989336,19.12726,0.06405558,0.04983242,0.03882909,0.02686178,0.01996118,0.01484745,2.28416,7557206308711014400,1237655347813220533,WISE_BOSS_QSO,GALAXY,AGN BROADLINE,0.2831552,9.311622E-06,0,56421,6712,604
1237655368750530815,181.772180489115,0.031393455384672,61.5866144006639,0.0278638392138072,6,1,1,21.07015,0.08026771,20.78709,0.03868954,20.11985,0.02959688,20.88492,0.07990287,20.35613,0.1913207,0.07449592,0.05804672,0.04015645,0.02984055,0.02219588,2.026437,875966696114907136,1237655368750530815,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2621008,1.095851E-05,0,54525,778,60
1237655370365272290,201.893547491211,0.019216321718571,61.8508200364044,0.0169676071228349,6,1,1,21.18361,0.08969428,20.83156,0.03756849,20.23381,0.02606107,21.05474,0.07319079,20.47234,0.2211122,0.0638172,0.04972593,0.03440017,0.02556301,0.01901419,1.492082,882879838598227968,1237655370365272290,SERENDIPITY_DISTANT,GALAXY,null,0.31651,1.529833E-05,0,52327,784,634
1237655373039927410,253.268707512406,0.031798730428873,33.6604821666039,0.0317819051239119,6,1,1,23.24418,0.3877438,21.1901,0.05401176,20.7579,0.05928686,21.31086,0.08855925,20.28355,0.1669271,0.1045107,0.081434,0.05633566,0.04186343,0.03113871,1.435173,5850180411829755904,1237655373039927410,QSO,GALAXY,null,0.1394793,2.091614E-05,0,55831,5196,16
1237655463232143693,186.479486067639,0.0180309546612421,61.3319873680222,0.0180882631955769,6,1,1,21.00338,0.09311825,20.55504,0.03776958,20.14784,0.03042386,20.42122,0.04382648,19.84621,0.09329084,0.07212358,0.0561982,0.03887766,0.02889027,0.02148905,1.512757,878235502203922432,1237655463232143693,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2964221,7.845937E-06,0,52370,780,122
1237655463774388606,211.001236378157,0.0115041395634521,59.1694031345267,0.0116160503772632,3,1,1,23.2218,0.5046366,21.28875,0.04465485,19.42721,0.01797738,18.83415,0.01946275,18.55235,0.0315496,0.0670121,0.05221538,0.03612236,0.02684278,0.0199661,7.530272,887283382852020224,1237655463774388606,GALAXY,GALAXY,null,0.3654639,6.554105E-05,0,52338,788,270
1237655463774389157,211.005591308229,0.0249398703062844,59.1757940424372,0.0232757017832136,6,1,1,22.95831,0.3505136,21.38611,0.051303,20.85475,0.05572665,21.14073,0.1005628,20.98026,0.2175075,0.06675044,0.0520115,0.03598131,0.02673797,0.01988814,1.253731,7665255316741660672,1237655463774389157,QSO,GALAXY,STARBURST,0.2813699,1.438352E-05,0,56443,6808,468
1237655464311259786,211.317127895857,0.0440365576019253,59.626307248384,0.0455165288452456,6,1,1,23.1273,0.3490927,22.01607,0.06521543,21.77811,0.07986228,22.08008,0.1481826,21.62375,0.3359908,0.05251138,0.04091651,0.02830585,0.02103428,0.01564564,1.004763,7666256422263300096,1237655464311259786,QSO,GALAXY,null,0.3470468,1.128095E-05,0,56454,6809,14
1237655464850817279,221.949155524166,0.0206912620569923,57.08339830461,0.0192946323367848,6,1,1,20.90033,0.07615893,20.54891,0.0377061,20.09239,0.0276822,20.7167,0.05341168,20.20123,0.1368573,0.06663285,0.05191987,0.03591793,0.02669087,0.0198531,1.774303,890723481484814336,1237655464850817279,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2852714,1.002292E-05,0,52435,791,497
1237655465375760641,167.34437769154,0.0400568199807496,61.8914349623821,0.0377182149962871,6,1,1,21.90269,0.6634139,21.44372,0.0513214,21.01235,0.05502084,21.43193,0.1075852,21.22834,0.3037292,0.04123124,0.0321271,0.02222538,0.01651584,0.01228475,1.501893,8004150642552578048,1237655465375760641,QSO,GALAXY,STARBURST,0.2694651,8.24653E-06,0,56658,7109,466
1237655465920823316,207.471168419821,0.00539014252992566,61.5684754831799,0.00554893641951444,3,0,1,19.48958,0.03705443,18.91042,0.01990044,18.58892,0.1156381,24.36189,13.14193,19.09504,0.04633627,0.0836465,0.06517678,0.045089,0.03350596,0.02492228,1.903781,885114870725371904,1237655465920823316,QSO,GALAXY,STARBURST,0.1202785,7.972559E-06,0,52319,786,573
1237655465931243876,241.903865479534,0.0393860238882865,47.7064115053886,0.0396976047584513,6,1,1,23.20783,0.5011908,21.9778,0.06831252,21.37276,0.06296046,21.90272,0.230726,21.65681,0.4257409,0.07028822,0.0547681,0.03788832,0.02815508,0.02094221,1.521868,7119262577138311168,1237655465931243876,QSO_VAR_SDSS,GALAXY,STARFORMING,0.2842158,3.662629E-05,0,56189,6323,718
1237655494367183064,199.385503001332,0.0291640792045843,-2.67159236943024,0.0308513879856674,6,1,1,21.07523,0.09617478,20.80619,0.03706097,20.36022,0.03823764,20.74576,0.05763799,20.21804,0.1403841,0.1125932,0.08773187,0.0606925,0.04510103,0.03354688,1.602509,4558905705805881344,1237655494367183064,QSO,GALAXY,STARBURST,0.2804789,9.77183E-06,0,55591,4049,498
1237655494367117523,199.22652891087,0.0253012157607432,-2.82510736076279,0.0277056422601339,6,1,1,21.23603,0.1078963,21.17019,0.04641401,20.31391,0.03959427,20.76801,0.06372388,21.42203,0.4268306,0.12277,0.09566157,0.06617823,0.04917752,0.03657904,1.745633,382824418532943872,1237655494367117523,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.1865027,1.441194E-05,0,51990,340,67
1237655494372491448,211.579808312708,0.0120150428540275,-2.51832873444453,0.0100339904319034,6,1,1,20.44341,0.05556038,20.23077,0.02197176,19.82242,0.01983564,20.00615,0.03355217,19.60553,0.0794223,0.288298,0.2246398,0.1554048,0.1154824,0.0858977,1.433719,4546447685482160128,1237655494372491448,QSO,GALAXY,STARBURST,0.3337517,1.553611E-05,0,55363,4038,232
1237655497590833289,203.997287239741,0.0225729741255489,-3.37549676232034,0.0208151212278098,6,1,1,21.06837,0.1042656,20.73017,0.04157606,20.3545,0.03737799,20.74047,0.05907568,20.46841,0.182174,0.1482295,0.1154995,0.07990199,0.05937574,0.04416464,1.528405,4556628613215002624,1237655497590833289,QSO,GALAXY,STARBURST,0.265433,1.164549E-05,0,55352,4047,406
1237655498664706386,204.299527147729,0.0202594082447231,-2.43484355452433,0.0191012122654569,6,1,1,21.63515,0.1548417,21.08136,0.05725346,20.42811,0.03658774,20.84614,0.06442994,20.32757,0.1664786,0.297538,0.2318396,0.1603856,0.1191837,0.08865076,1.337723,4556692659767320576,1237655498664706386,QSO,GALAXY,STARBURST,0.2737081,7.764275E-06,0,55352,4047,639
1237655498671849789,220.630721096009,0.00878539517986327,-2.1644673057038,0.0082958219168461,6,1,1,20.41722,0.0669599,20.36303,0.03093951,19.51375,0.01959446,20.79866,0.05041095,19.85563,0.09680885,0.2279563,0.177622,0.1228781,0.0913116,0.06791905,1.309878,1035903546169518080,1237655498671849789,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2936443,1.555787E-05,0,52411,920,275
1237655499751227487,233.474497422051,0.0803277518573019,-0.989774435897051,0.0737315140346211,6,0,1,20.36178,0.100418,25.11459,0.6457427,21.37892,0.06268893,24.36239,0.6958373,22.8269,0.6423726,0.5236366,0.4080141,0.2822623,0.2097511,0.1560163,0.3212121,1041604513959536640,1237655499751227487,GALAXY,GALAXY,STARBURST,0.1569508,7.62718E-06,0,52411,925,535
1237655691405427262,226.868337934724,0.0175804006242488,-2.56423195619837,0.0168321707882063,6,1,1,21.91376,0.1630787,21.53797,0.05319106,20.44412,0.03377779,21.46247,0.08091043,21.69238,0.3335909,0.3936952,0.3067646,0.2122183,0.157701,0.1173005,1.243419,1038094323339520000,1237655691405427262,SERENDIPITY_DISTANT,GALAXY,STARFORMING,0.2533711,1.498992E-05,0,52426,922,53
1237655692479496716,227.585241568539,0.0180438007445158,-1.80845262027497,0.0172796373464392,6,1,1,21.51721,0.1116006,21.06974,0.03428492,20.66378,0.03430725,21.06944,0.05472647,20.49924,0.143166,0.3387488,0.2639508,0.1825999,0.1356913,0.1009294,1.211108,4522803237112225792,1237655692479496716,QSO,GALAXY,STARBURST,0.319821,9.518338E-06,0,55329,4017,230
1237655746706997748,265.865097172341,0.0174553582345354,54.7222695544576,0.0186095254536785,6,1,1,21.55684,0.1172857,21.17129,0.04512001,20.38683,0.02899061,20.70235,0.05027948,21.27838,0.2879766,0.1499055,0.1168053,0.08080538,0.06004706,0.04466398,1.473012,407751446797248512,1237655746706997748,SERENDIPITY_DISTANT,GALAXY,STARFORMING,0.2139131,8.01695E-06,0,51999,362,639
1237656495641788638,339.396076737191,0.00596617531894666,13.6130608422377,0.0061936592559254,3,1,1,19.8764,0.03839974,19.65569,0.01568024,19.23883,0.02504707,19.84134,0.03107744,19.19438,0.05528589,0.2423207,0.1888147,0.1306211,0.09706549,0.07219889,1.447869,832160744836458496,1237656495641788638,STAR_PN,GALAXY,STARBURST,0.2934848,8.609617E-06,0,52520,739,439
1237656495644476369,345.788365309979,0.0886132214145361,14.2049537933764,0.079423954121636,6,1,1,25.57418,0.5996627,25.5051,0.5060453,22.77181,0.1799907,23.81336,0.5024896,24.15437,0.3759862,0.8805335,0.6861057,0.4746448,0.3527119,0.2623529,0.6844726,6913079957674500096,1237656495644476369,NA,GALAXY,null,0.1956417,0.0004784775,5,56189,6140,198
1237656496190259534,6.71698672945212,0.0141784021034926,15.4604600143763,0.0122139965611584,6,1,1,21.40557,0.09473629,21.01446,0.03586099,20.38499,0.02513316,20.59383,0.04538738,21.05664,0.2315619,0.2424241,0.1888953,0.1306769,0.09710691,0.0722297,1.16935,847965669914863616,1237656496190259534,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.2136042,9.280441E-06,0,52233,753,593
1237656496725164304,2.01282963097998,0.0303531045963477,15.8422573692662,0.0245833694364278,6,1,1,22.00448,0.1809262,21.41315,0.04684184,20.92296,0.04136602,21.10106,0.0757056,20.49857,0.1739329,0.293546,0.228729,0.1582337,0.1175846,0.08746132,1.543143,6949055979477508096,1237656496725164304,QSO,GALAXY,STARBURST,0.2842898,1.103578E-05,0,56269,6172,6
1237656528382919104,260.915408373328,0.0126072547103991,57.6478122398492,0.0136915586168303,6,1,1,20.93443,0.07165795,20.47529,0.03010441,20.0146,0.02738272,20.30179,0.04321313,19.64367,0.0804509,0.1181279,0.0920445,0.06367595,0.04731806,0.03519594,1.287975,412147019709179904,1237656528382919104,SERENDIPITY_DISTANT,GALAXY,STARBURST,0.3101862,8.921743E-06,0,52017,366,246
1237656536979079196,343.623952328975,0.399676811899202,-10.5654268315693,0.401719319558332,3,0,1,21.48922,10.29123,20.53726,4.354882,19.79539,2.093246,24.36196,5.901942,22.82698,2.590024,0.1916877,0.1493618,0.1033278,0.07678361,0.0571129,2.970023,815186479864113152,1237656536979079196,GALAXY,GALAXY,null,0.1180084,2.627238E-05,0,52254,724,127
1237656569185829051,312.525669668901,0.0170678997910405,0.558434767624373,0.0246054295494472,3,1,1,23.90251,2.422326,21.38793,0.5921524,20.17534,0.735951,19.48881,0.3992406,19.326,0.2521893,0.3762726,0.2931891,0.2028269,0.1507221,0.1121095,4.297372,1151900655338678272,1237656569185829051,NONLEGACY,GALAXY,STARFORMING,0.200498,1.516353E-05,0,52818,1023,382
1237656569185829053,312.524809737732,0.0630640135770378,0.55923382106896,0.0574352696612803,3,0,1,22.86489,3.142809,21.90427,3.566695,21.56289,6.552013,24.16076,1.627973,21.38627,6.521591,0.3766395,0.293475,0.2030246,0.1508691,0.1122189,2.969708,1150823403888863232,1237656569185829053,NONLEGACY,GALAXY,STARBURST,0.2004136,4.098717E-05,0,52524,1022,559
1237656906353410381,356.216735943667,0.00847702084208297,-0.858345365331428,0.00952890122863852,3,1,1,20.55971,0.05293734,20.35627,0.02811482,19.86894,0.02103928,20.28238,0.03641077,19.73741,0.07538256,0.1416639,0.1103836,0.07636283,0.05674577,0.04220843,1.22182,4743430692599209984,1237656906353410381,QSO_VAR,GALAXY,STARBURST,0.3002796,9.998224E-06,0,55449,4213,52
1237656971300831545,10.1806606553183,0.439666624675007,-0.535018607335881,0.184338302817199,3,0,1,24.88719,0.9626517,22.81472,0.1535767,22.88687,0.194827,23.78582,0.4960625,22.68223,0.5934165,0.08391158,0.06538334,0.04523189,0.03361214,0.02500126,1.956519,4753623715060621312,1237656971300831545,ELG,GALAXY,null,0.1591762,2.894688E-05,0,55444,4222,270
1237657070089994463,37.9072691831451,0.111115075979847,-0.570747741339385,0.0938716464124143,3,1,1,22.05359,0.1821712,22.40121,0.09863549,22.53435,0.1472994,21.90634,0.1215471,21.71653,0.3523567,0.1015318,0.07911287,0.05472991,0.04067019,0.03025115,0.9725763,8257357450157465600,1237657070089994463,QSO_DEEP,GALAXY,null,0.9155998,2.086634E-05,0,56656,7334,27
1237657070089994653,37.9011160667942,0.0452205225032811,-0.567535707613849,0.0419852047974603,6,1,1,23.51966,0.5865016,22.52974,0.1091069,21.6955,0.07259084,22.17223,0.1515803,21.902,0.3980976,0.1020406,0.07950936,0.05500421,0.04087402,0.03040276,1.329273,7634860145042759680,1237657070089994653,QSO_VAR_LF,GALAXY,null,0.3101377,1.183188E-05,0,56599,6781,483
1237657070090977555,40.2651516095453,0.0115494726904333,-0.559033846089576,0.0112303622221783,6,1,1,21.5543,0.1223921,20.61985,0.03373333,20.41333,0.03016556,20.48552,0.03998531,20.64404,0.1488981,0.1243112,0.09686246,0.067009,0.04979487,0.03703823,0.9194727,4216502935519993856,1237657070090977555,QSO,STAR,B9Vn (177756),-0.0006244915,0.0001012743,0,55234,3745,28
1237657070090978147,40.2560282929068,0.11031293522016,-0.562308907398289,0.142406882442711,3,1,1,23.89338,0.7487333,23.52884,0.2344448,22.73878,0.1729995,23.03517,0.303314,23.46204,0.4607862,0.1233496,0.09611319,0.06649067,0.04940969,0.03675173,1.098904,8259640860930449408,1237657070090978147,LBG,QSO,null,0.3597247,9.179201E-05,4,56656,7336,142
1237657070091043339,40.3248107311067,0.03731054004407,-0.473813303487539,0.0387749338261724,3,1,1,22.70898,0.3170493,22.2897,0.08628462,21.81077,0.07633884,22.04407,0.1304213,21.85138,0.3824267,0.1287521,0.1003227,0.06940281,0.05157372,0.03836138,1.283473,7634729572584366080,1237657070091043339,QSO_VAR_LF,GALAXY,null,0.1802256,9.109242E-06,0,56274,6781,8
1237657070091043692,40.3205453606127,0.125892652755858,-0.484982501236891,0.0700172565734818,6,1,1,24.36231,0.9036254,23.45243,0.2208496,22.64074,0.1554868,22.22224,0.1525185,21.82744,0.3756937,0.1283164,0.09998327,0.06916796,0.05139921,0.03823157,0.8182635,8260860769182130176,1237657070091043692,QSO_DEEP,QSO,null,4.145153,0.003296643,4,56662,7337,484
1237657070091305232,40.8794958123749,0.0849105444258697,-0.437768406258075,0.0803641880479684,6,1,1,24.65752,0.8959585,23.09046,0.2293752,22.47008,0.1879929,22.76497,0.243898,22.26726,0.670215,0.1373161,0.1069958,0.07401917,0.05500418,0.040913,1.000067,8259608975093243904,1237657070091305232,QSO_DEEP,GALAXY,null,0.3403217,1.671855E-05,0,56656,7336,26
1237657070091305240,40.8883269579011,0.0148181992196891,-0.448001539696132,0.01598517630476,6,1,1,20.9537,0.0856913,20.95285,0.03501202,20.77687,0.03309049,20.53415,0.03927278,20.3355,0.1197604,0.139523,0.1087154,0.07520881,0.0558882,0.04157056,0.9162899,7635925021601275904,1237657070091305240,QSO_VAR_LF,QSO,BROADLINE,1.415145,0.0008574327,0,56572,6782,261
1237657070619787836,21.7799281194766,0.153974315369583,-0.208784076187109,0.101104639292828,3,1,1,23.82164,0.6644135,23.48934,0.230739,22.55636,0.1382046,23.03576,0.2830795,22.42021,0.5213485,0.1161488,0.09050237,0.06260912,0.04652529,0.03460627,2.165331,4761516560236912640,1237657070619787836,ELG,GALAXY,null,0.2733055,2.952015E-05,0,55501,4229,312
1237657071694185777,23.2882397875932,0.111360389068828,0.781162303599159,0.176106785621257,3,0,1,24.92201,0.7821388,23.44355,0.220765,23.03844,0.2105189,23.26513,0.3563907,22.61756,0.5308633,0.1014071,0.07901571,0.0546627,0.04062025,0.030214,2.96981,4761692482097356800,1237657071694185777,ELG,QSO,null,0.3395205,0.1187852,4,55501,4229,952
1237657118404509755,117.397200621685,0.000828519096050403,28.5817824710178,0.000831149088338366,6,1,1,16.86084,0.02180591,15.87709,0.01381942,15.66966,0.01578959,15.56937,0.01450083,15.62638,0.01618108,0.1426373,0.111142,0.07688753,0.05713568,0.04249845,1.157998,2313863184466864128,1237657118404509755,NONLEGACY,STAR,F5,8.268215E-05,9.083737E-06,0,53729,2055,505
1237657118404509962,117.387303859151,0.00466239372680111,28.5685195335015,0.00471698446823295,3,1,1,19.72384,0.03805109,19.17839,0.01629592,18.47288,0.01713942,18.86629,0.01774958,18.00904,0.02446155,0.1416053,0.1103379,0.07633124,0.05672229,0.04219096,2.137059,1192470432024913920,1237657118404509962,QSO,QSO,AGN BROADLINE,0.3369421,2.513714E-05,16,52618,1059,518
1237657118404510480,117.384149704327,0.0413173706875861,28.5803547932885,0.0416120086103718,3,1,1,25.40099,0.7472916,22.81596,0.1944813,21.24729,0.07115203,20.33956,0.03489818,19.86093,0.09213099,0.1419661,0.110619,0.07652574,0.05686682,0.04229847,2.963814,5012538089102352384,1237657118404510480,LRG,GALAXY,null,0.4579433,0.0001138675,0,55536,4452,115
1237657118943347577,120.473030585246,0.0448395500767234,32.3287336747399,0.0451003702079246,6,1,1,22.77223,0.309195,21.96732,0.07242078,21.75423,0.07924847,22.13772,0.1687899,21.69583,0.3408648,0.226876,0.1767802,0.1222957,0.09087884,0.06759717,1.42374,4227936211711270912,1237657118943347577,QSO,QSO,null,3.892382,0.001650929,4,55504,3755,662
1237657189814896230,322.186120756267,0.0416649560197013,-0.846617555667718,0.062928337017773,3,1,1,24.34533,0.7631199,23.52275,0.4089536,22.09478,0.09253741,22.29771,0.161964,22.37253,0.5904161,0.1942696,0.1513735,0.1047195,0.07781781,0.05788216,0.9837157,4722149095304568832,1237657189814896230,SN_GAL1,GALAXY,null,0.3345993,3.632664E-05,0,55450,4194,454
1237657189814895384,322.177784412015,0.0430622379432049,-0.846013380479839,0.0477924984448643,3,1,1,25.66456,0.8026338,23.39649,0.2390364,21.95568,0.08230364,20.77375,0.04622926,19.96144,0.09606998,0.1933846,0.150684,0.1042425,0.07746335,0.0576185,2.372743,4720901699799064576,1237657189814895384,LRG,GALAXY,null,0.6048949,0.0001248161,0,55476,4193,12
1237657189840912608,21.5380381047424,0.0281069772854824,-0.930209463537052,0.020484974814296,3,1,1,22.16613,0.1936709,20.74852,0.04451139,20.03704,0.041756,19.57422,0.03684777,19.03371,0.05347322,0.1239491,0.09658027,0.06681378,0.0496498,0.03693033,4.758735,1690040694103631872,1237657189840912608,NONLEGACY,GALAXY,null,0.1682486,3.469786E-05,0,53740,1501,236
1237657189840912696,21.5519543523482,0.0125207897186316,-0.93135347955763,0.0108092481762009,3,1,1,20.77167,0.06420727,20.49397,0.03836384,20.11585,0.02802128,20.39264,0.03622244,19.85247,0.09103315,0.1249848,0.09738732,0.0673721,0.05006469,0.03723893,1.452923,4761533052911329280,1237657189840912696,QSO_VAR,GALAXY,STARBURST,0.3391068,1.099531E-05,0,55501,4229,372
1237657191445758601,8.43720067908248,0.0205190003090531,0.241340309545775,0.0233081256579051,3,1,1,22.29485,0.2104458,21.22189,0.03812055,20.38908,0.026153,20.11555,0.02832556,19.68361,0.07658185,0.07491584,0.05837391,0.0403828,0.03000875,0.022321,2.004107,1224026695854483456,1237657191445758601,NONLEGACY,GALAXY,null,0,0,134,52930,1087,631
1237657191445758916,8.44349115670974,0.113782426120397,0.251082295182344,0.160119738828762,3,1,1,23.92014,0.7012203,23.68893,0.2691041,22.57616,0.1476092,22.87238,0.2457763,22.3258,0.5755981,0.07446732,0.05802443,0.04014103,0.02982909,0.02218736,2.174967,4752625358485823488,1237657191445758916,ELG,GALAXY,null,0.258646,5.954472E-05,0,55443,4221,734
1237657191445758113,8.43565473581117,0.00265639226304768,0.260482628378331,0.00255328484755576,6,1,1,19.37574,0.02763567,18.22324,0.01654339,17.79618,0.01193252,17.65478,0.01545345,17.60448,0.01948936,0.074673,0.05818469,0.0402519,0.02991148,0.02224864,1.047413,1276896432799901696,1237657191445758113,NONLEGACY,STAR,G2,-9.075082E-05,1.219977E-05,0,52644,1134,458
1237657191445758115,8.44195101762085,0.00301851495271292,0.25399318317032,0.00319101124820912,6,1,1,19.69442,0.03271353,18.62501,0.01743894,18.2344,0.01244517,18.10445,0.01593591,18.0582,0.02398803,0.07449714,0.05804767,0.04015711,0.02984104,0.02219625,1.034056,1275773012649469952,1237657191445758115,NONLEGACY,STAR,F2,-0.0001753389,1.831304E-05,0,52993,1133,467
1237657191447462216,12.3078053751819,0.0100740205655814,0.400546957233627,0.00985684439150098,6,1,1,21.28667,0.09330565,21.10672,0.03508103,20.00965,0.02364386,20.87187,0.04827735,21.47787,0.3140478,0.1027983,0.08009975,0.05541263,0.04117753,0.03062851,1.131791,2145012008037148672,1237657191447462216,NONLEGACY,GALAXY,STARBURST,0.1592822,8.675457E-06,0,53706,1905,628
1237657242435649783,146.5417759674,0.0271127447287802,47.8008602238586,0.0272607654914728,6,1,1,21.09889,0.09192897,20.94794,0.04011428,20.46729,0.03794897,20.81095,0.06281567,20.60686,0.2063464,0.05596052,0.04360406,0.03016509,0.02241589,0.01667331,1.479983,8218063928741044224,1237657242435649783,SEQUELS_TARGET,GALAXY,STARBURST,0.3238288,9.928201E-06,0,56686,7299,438
1237657242973045008,147.751136806178,0.0301877976817881,48.8003713208101,0.027691271606212,6,1,1,21.25673,0.1288845,20.78527,0.04608474,20.56073,0.04630414,20.37509,0.05103691,20.08033,0.1693607,0.05421505,0.042244,0.02922421,0.02171672,0.01615325,1.946516,8210096318116241408,1237657242973045008,SEQUELS_TARGET,QSO,null,1.07203,0.0004158331,0,56709,7292,124
1237657242973045236,147.749859026247,0.0858060327962667,48.7948764511382,0.073240490384708,6,1,1,21.92683,0.2290728,21.99807,0.09394504,21.68224,0.1001327,22.22689,0.2232139,22.15596,0.8759553,0.05413622,0.04218258,0.02918171,0.02168514,0.01612976,1.555201,8218141444310802432,1237657242973045236,SEQUELS_TARGET,GALAXY,null,0.1766977,1.181449E-05,0,56686,7299,720
1237657244047376472,148.828481749648,0.018181264227082,50.1421742744506,0.0184246291103381,6,1,1,20.21585,0.05943694,20.02897,0.03222785,19.60118,0.03929005,19.81933,0.03450824,20.17791,0.1385056,0.05033891,0.03922373,0.0271348,0.02016406,0.01499836,2.121941,8210072678616244224,1237657244047376472,SEQUELS_TARGET,GALAXY,STARBURST,0.2132202,1.061017E-05,0,56709,7292,38
1237657401342034242,130.245143876382,0.0195985383574245,39.3238866746528,0.0194876441444746,6,1,1,20.841,0.07388134,20.53756,0.02676117,20.11171,0.02829509,20.37902,0.04291255,20.25144,0.1228365,0.1879368,0.1464391,0.1013059,0.07528113,0.05599533,1.571702,4237910706488320000,1237657401342034242,QSO,GALAXY,null,0.2489512,1.146297E-05,0,55514,3764,85
1237657402420494650,141.121338846488,0.0447718126034972,46.6390091337939,0.0418302022167367,6,1,1,21.78517,0.1528156,21.71456,0.06960576,21.21178,0.06098261,21.44465,0.1058402,21.4814,0.3752186,0.06756887,0.0526492,0.03642248,0.0270658,0.02013198,1.386543,8236169311820947456,1237657402420494650,SEQUELS_TARGET,GALAXY,STARBURST,0.1853196,9.925008E-06,0,56685,7315,769
1237657584950444335,40.742049975493,0.0192951734553904,-0.989073730373073,0.0237878681608935,3,1,1,21.33259,0.0965808,20.58961,0.03756899,20.19991,0.02602703,19.90634,0.03103786,19.70824,0.07503913,0.1383386,0.1077925,0.07457034,0.05541375,0.04121765,2.290008,1204716517204191232,1237657584950444335,NONLEGACY,GALAXY,STARBURST,0.2373109,9.747186E-06,0,52591,1070,13
